id,title,author,orbital_score,reading_level,book_format,parent_role,hook,status,browse_visible,cover_image_url,year_published,age_bands,themes,subjects
2bb69d6e-1af0-4ba0-8222-2c0e052aadf5,Maniac Magee,Jerry Spinelli,4,independent,chapter-book,read-and-discuss,Jeffrey Magee runs so fast he becomes a legend — and runs across the invisible line dividing his Pennsylvania town into two worlds that have forgotten they were once one.,active,True,https://covers.openlibrary.org/b/id/10134677-L.jpg,1990,10-12,"de-facto-segregation, homelessness, legend, Pennsylvania, running",
65257dac-8d40-40eb-9987-47af0b1eadd6,Messy Roots,Laura Gao,5,independent,graphic-novel,read-and-explore,"Laura Gao grew up caught between Wuhan and Texas, and then her hometown became the most hated word in America.",active,True,https://covers.openlibrary.org/b/isbn/9780063067769-L.jpg,2022,10-12,"Chinese-American, identity, immigration, pandemic, Wuhan","art, geography, history, science, social-emotional"
c636a07b-30ac-4c72-9f2e-16295b8de345,Most Dangerous: Daniel Ellsberg and the Secret History of the Vietnam War,Steve Sheinkin,5,advanced,nonfiction,read-and-discuss,"Daniel Ellsberg had access to the most classified document in America — 7,000 pages of evidence that the government had been lying about Vietnam for 20 years — and had to decide what to do with it.",active,True,https://covers.openlibrary.org/b/id/11603467-L.jpg,2015,10-12,"First-Amendment, Nixon, Pentagon-Papers, Vietnam, whistleblower",history
65dd28e9-e490-413d-a6ed-87ef96c964d6,Mrs. Frisby and the Rats of NIMH,Robert C. O'Brien,5,independent,chapter-book,read-and-discuss,A widowed mouse needs to save her sick son — and the only ones who can help are a colony of superintelligent rats who escaped from a government laboratory.,active,True,https://covers.openlibrary.org/b/id/7762286-L.jpg,1971,10-12,"ethics, intelligence, NIMH, rats, science",science
0b78eb0e-6340-46e6-9f60-17e1e2c595ba,"Never Caught, the Story of Ona Judge",Erica Armstrong Dunbar and Kathleen Van Cleve,5,independent,nonfiction,read-and-discuss,"Ona Judge was enslaved in George Washington's household — and on a May evening in 1796, she walked out the front door and never came back. Washington spent years trying to recapture her.",active,True,https://covers.openlibrary.org/b/id/8794956-L.jpg,2019,10-12,"escape, Fugitive-Slave-Act, George-Washington, Ona-Judge, slavery",history
220707a6-27bd-495e-bb0e-4038423b30c3,Omnivore's Dilemma: Young Readers Edition,Michael Pollan,4,advanced,nonfiction,read-and-discuss,"Where does your food actually come from — and what does the answer reveal about modern agriculture, ecology, and what it means to eat?",active,True,https://covers.openlibrary.org/b/id/8596706-L.jpg,2015,10-12,"corn, ecology, food-systems, hunter-gatherer, industrial-agriculture",science
3e3eb02c-dcc1-424c-8f31-9874049685d6,"Port Chicago 50: Disaster, Mutiny, and the Fight for Civil Rights",Steve Sheinkin,5,independent,nonfiction,read-and-discuss,"50 Black Navy sailors refused dangerous orders after an explosion killed 320 of their servicemen — and were charged with mutiny, launching one of the most important civil rights cases of WWII.",active,True,https://covers.openlibrary.org/b/id/11201203-L.jpg,2014,10-12,"civil-rights, Navy, Port-Chicago, segregation, WWII",history
1acf2f4f-15fc-4cf8-bf1d-a421db2b74be,Radium Girls (Young Readers Edition),Kate Moore,5,independent,nonfiction,read-and-discuss,Young women who painted watch dials with radium paint in the 1920s were told to lick their brushes — and the science of what happened next changed labor law in America forever.,active,True,https://covers.openlibrary.org/b/id/10327146-L.jpg,2019,10-12,"factory-workers, labor-rights, legal-battle, radiation, radium",
c45d07db-c406-416d-88d9-85f1bc520b62,Ranger's Apprentice: The Ruins of Gorlan,John Flanagan,4,independent,chapter-book,read-and-discuss,Will is chosen as apprentice to a Ranger — the king's secret corps of trackers and archers — and discovers that being small and overlooked is the greatest advantage a spy can have.,active,True,https://covers.openlibrary.org/b/isbn/9780440872184-L.jpg,2004,10-12,"apprentice, archery, medieval-ranger, strategy, tracking",
4f2f3c65-0cb5-4706-992c-000062689fce,Reaching for the Moon: The Autobiography of NASA Mathematician Katherine Johnson,Katherine Johnson,5,independent,nonfiction,read-and-discuss,"Katherine Johnson's own account — in her own words — of growing up in segregated West Virginia, falling in love with math, and calculating the trajectory that sent humans to the moon.",active,True,https://covers.openlibrary.org/b/id/8775873-L.jpg,2019,10-12,"Katherine-Johnson, NASA, orbital-mechanics, segregation, West-Virginia",
c0259c16-6d6b-4721-970c-e2abb2aa31f2,Redwall,Brian Jacques,4,independent,chapter-book,read-and-discuss,A young mouse must find the legendary sword of the great Martin the Warrior to defend Redwall Abbey from a rat warlord — and he is nobody's idea of a hero.,active,True,https://covers.openlibrary.org/b/id/2325082-L.jpg,1986,10-12,"abbey, ecology, legend, medieval-siege, mice",history
734fa8a9-255a-4322-bba6-ca92c550e6bf,Rising Water: The Story of the Thai Cave Rescue,Marc Aronson,5,independent,nonfiction,read-and-discuss,12 boys and their soccer coach trapped in a flooding cave in Thailand in 2018 — and the international rescue operation that required inventing a solution that had never been attempted.,active,True,https://covers.openlibrary.org/b/id/8748509-L.jpg,2020,10-12,"cave-diving, cave-rescue, engineering, international, Thailand",science
e8273e13-9ad5-4207-88a1-d923e62ae255,Shipwreck at the Bottom of the World,Jennifer Armstrong,5,advanced,nonfiction,read-and-explore,Shackleton's ship was crushed by Antarctic ice. He kept 27 men alive for two years on floating ice.,active,True,https://covers.openlibrary.org/b/isbn/9781883332396-L.jpg,1998,10-12,"Antarctica, exploration, leadership, navigation, survival","geography, history, math, science, social-emotional"
a307c53c-c4f4-451d-a7dc-071e41d8cdbf,Spy School,Stuart Gibbs,3,independent,chapter-book,read-side-by-side,"Ben Ripley is recruited to a secret CIA academy as bait to catch a dangerous enemy agent — and he has absolutely no idea what he's doing, which turns out to be his greatest asset.",active,True,https://covers.openlibrary.org/b/id/11146760-L.jpg,2012,10-12,"adventure, CIA, humor, spy-school, Washington-DC",history
e7f81eb7-3dc4-4441-ab05-6114eeaa3e37,Steve Jobs: The Man Who Thought Different,Karen Blumenthal,4,advanced,nonfiction,read-and-discuss,Steve Jobs changed what a computer looks like and what it feels like to use one — and the biography is honest about what that cost him and the people around him.,active,True,https://covers.openlibrary.org/b/id/8171025-L.jpg,2012,10-12,"California, design, invention, obsession, Silicon-Valley",
f7e97f0f-8ca9-400b-8a50-6e9206482aa9,Temple Grandin,Sy Montgomery,5,independent,nonfiction,read-and-explore,"Temple Grandin thinks in pictures, not words. That is why she understands cows better than any human alive.",active,True,https://covers.openlibrary.org/b/isbn/9781935430827-L.jpg,2012,10-12,"animal-science, autism, cattle-industry, engineering, neurodiversity","geography, history, science, social-emotional"
e74470fc-0af5-4e0e-b91f-99ac204c4c17,The Boys Who Challenged Hitler: Knud Pedersen and the Churchill Club,Phillip Hoose,5,independent,nonfiction,read-and-discuss,"In 1941, Danish teenagers formed the Churchill Club, sabotaged German vehicles and supply depots, got arrested, and kept resisting from prison.",active,True,https://covers.openlibrary.org/b/id/10320778-L.jpg,2015,10-12,"Denmark, prison, sabotage, teenage-resistance, WWII",history
4d9d9ce6-2a35-4876-8a99-a36687dc86f0,The Brilliant Deep: Rebuilding the World's Coral Reefs,Kate Messner,4,independent,nonfiction,read-side-by-side,"Ken Nedimyer decided to regrow the coral reef off the Florida Keys by hand, one fragment at a time — and the science of rebuilding a living ecosystem from scratch is extraordinary.",active,True,https://covers.openlibrary.org/b/id/9256269-L.jpg,2018,10-12,"conservation, coral-reef, Florida-Keys, marine-biology, ocean-acidification",science
65b7ec00-9dad-4dd8-92fd-d9301d257c47,The City of Ember,Jeanne DuPrau,4,independent,chapter-book,read-and-discuss,Ember is the only city in the world — it has always been the only city — and its lights are failing. Two teenagers figure out why and what lies beyond the darkness.,active,True,https://covers.openlibrary.org/b/id/14421081-L.jpg,2003,10-12,"assignment-day, electricity, escape, food-supply, underground-city",science
1de61cd8-20d8-4905-95ca-0ec119529fc5,The Dark Lord of Derkholm,Diana Wynne Jones,4,independent,chapter-book,read-and-discuss,A demon tourist company brings busloads of tourists from another world to see a real Dark Lord and a quest — and it is absolutely destroying the place.,active,True,https://covers.openlibrary.org/b/id/8281514-L.jpg,1998,10-12,"dragons, ecology, economics, fantasy-tourism, parody",language-arts
3d6600b3-ffc9-4c20-9779-7ba7aa00316f,The Evolution of Calpurnia Tate,Jacqueline Kelly,5,independent,chapter-book,read-and-explore,"In 1899 Texas, a girl discovers Darwin's Origin of Species and realizes the world she is being prepared for and the world she lives in are two different species.",active,True,https://covers.openlibrary.org/b/isbn/9780312659301-L.jpg,2009,10-12,"1899-Texas, evolution, gender-expectations, naturalism, women-in-science","geography, history, science, social-emotional"
6091c39a-c911-41b8-ae25-00f48e5c470e,The Fourteenth Goldfish,Jennifer L. Holm,5,independent,chapter-book,read-and-explore,Ellie's grandfather discovers the secret to reversing aging and turns himself into a teenager.,active,True,https://covers.openlibrary.org/b/isbn/9780375870644-L.jpg,2014,10-12,"aging, biology, discovery, grandparents, science-ethics","language-arts, science, social-emotional"
2c68c17c-61c6-4e77-a192-3442d52b8eba,The Great Fire,Jim Murphy,5,independent,nonfiction,read-and-discuss,"The Great Chicago Fire of 1871 burned for two days, destroyed 17,000 buildings, and killed 300 people — and how it started is only the beginning of what the fire reveals.",active,True,https://covers.openlibrary.org/b/id/929851-L.jpg,1995,10-12,"1871, Chicago-Fire, combustion, rebuilding, urban-planning",
d0e7bd05-d422-4bc2-ae64-eb8916f14299,The Hive Detectives: Chronicle of a Honey Bee Catastrophe,Loree Griffin Burns,4,independent,nonfiction,read-and-discuss,"In 2006, beekeepers started finding their hives empty — millions of bees vanishing overnight — and scientists had no idea why.",active,True,https://covers.openlibrary.org/b/isbn/9780547488127-L.jpg,2010,10-12,"apiculture, colony-collapse-disorder, ecology, honeybees, science-investigation",science
fa1a3589-825c-4528-b20d-4180f84e1508,The Last Kids on Earth,Max Brallier,3,independent,chapter-book,read-side-by-side,Jack Sullivan lives alone in his tree house after the zombie apocalypse with a monster pet and a baseball bat — and this is the greatest time of his life.,active,True,https://covers.openlibrary.org/b/id/8830396-L.jpg,2017,10-12,"friendship, humor, suburban, survival, zombie-apocalypse",science
e7fc8657-cae3-4088-859c-47b93192a59a,The Longitude Prize,Joan Dash,5,independent,nonfiction,read-and-discuss,"For centuries, sailors could not determine their longitude at sea — and ships wrecked by the thousands. A clockmaker named John Harrison built the solution, and the scientific establishment spent decades refusing to accept it.",active,True,https://covers.openlibrary.org/b/id/223948-L.jpg,2000,10-12,"18th-century, clockmaking, John-Harrison, longitude, navigation",
cda0a452-247f-492e-ae01-2f3292630884,The Mysterious Benedict Society,Trenton Lee Stewart,4,independent,chapter-book,read-and-discuss,Four extraordinary children pass impossible tests to form a secret society — and their mission is to infiltrate an institute that may be brainwashing the world.,active,True,https://covers.openlibrary.org/b/id/2378898-L.jpg,2007,10-12,"gifted-children, Morse-code, puzzle, spy, trust",
0213585d-c9a7-462d-bd21-eeb89968e743,The Parker Inheritance,Varian Johnson,5,independent,chapter-book,read-and-discuss,A girl finds a 50-year-old letter hidden in her grandmother's house — and following its clues opens a buried civil rights injustice in their South Carolina town.,active,True,https://covers.openlibrary.org/b/id/10839245-L.jpg,2018,10-12,"civil-rights, codes, mystery, South-Carolina, treasure-hunt",
04fe6e65-55e0-4908-8c2c-ba777226a1bd,The Sign of the Beaver,Elizabeth George Speare,5,independent,chapter-book,read-and-discuss,Matt is left alone in colonial Maine while his father gets the rest of the family — and his survival depends on what a Penobscot boy named Attean is willing to teach him.,active,True,https://covers.openlibrary.org/b/id/5140026-L.jpg,1983,10-12,"colonial-Maine, friendship, knowledge-exchange, Penobscot, survival",history
6e1b1612-8fcf-406d-9cba-5f575f161117,The Storm Runner,Jennifer Cervantes,4,independent,chapter-book,read-and-discuss,"Zane lives in New Mexico near a dormant volcano — and a strange dog leads him into the Maya underworld, where he discovers his father is a god.",active,True,https://covers.openlibrary.org/b/id/14565729-L.jpg,2018,10-12,"identity, Maya-mythology, Mexico, underworld, volcano",history
0eaac382-2d4b-41a1-89a4-62f9e8d8f105,The Westing Game,Ellen Raskin,5,independent,chapter-book,read-and-discuss,Sam Westing is dead and has left 16 very different heirs — each holding one clue — to solve the puzzle of who killed him and claim $200 million.,active,True,https://covers.openlibrary.org/b/id/6973801-L.jpg,1978,10-12,"heirs, identity, logic, murder-mystery, puzzle",
73168aac-5d27-49ac-935c-e89ab5f4da84,The Witch of Blackbird Pond,Elizabeth George Speare,5,independent,chapter-book,read-and-discuss,"Kit Tyler arrives in colonial Connecticut from Barbados and immediately breaks every rule of Puritan society — and when a friend is accused of witchcraft, it becomes her trial too.",active,True,https://covers.openlibrary.org/b/id/4904594-L.jpg,1958,10-12,"Barbados, colonial-Connecticut, freedom, Puritan, witch-trials",history
